x0_No relevent experience,x1_Part time course,x1_no_enrollment,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,major_discipline_0,major_discipline_1,major_discipline_2,major_discipline_3,company_size_0,company_size_1,company_size_2,company_size_3,company_type_0,company_type_1,company_type_2,company_type_3,education_level,experience,enrollee_id,city_development_index,gender,last_new_job,training_hours,target
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,1409,0.92,Male,4.0,84,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,2,2710,0.91,Male,2.0,12,0.0
0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2109,0.924,Other,1.0,8,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,11875,0.92,Female,5.0,86,1.0
0.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,3,1,12768,0.897,Male,1.0,11,0.0
0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,1,8052,0.913,Male,1.0,40,0.0
0.0,0.0,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,2783,0.55,Male,1.0,78,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,22710,0.624,Male,2.0,140,1.0
1.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,443,0.698,Male,1.0,6,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,3,11220,0.92,Male,1.0,80,0.0
0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,5,23923,0.802,Male,4.0,37,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,29852,0.92,Male,2.0,42,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2,3,20055,0.91,Male,4.0,10,0.0
1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,13127,0.91,Male,1.0,56,0.0
1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19033,0.91,Male,1.0,35,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,28747,0.91,Male,1.0,46,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,8187,0.764,Male,1.0,7,1.0
1.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,3,5,10601,0.924,Male,4.0,92,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,5155,0.92,Male,1.0,37,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4,5,20293,0.91,Male,5.0,35,1.0
0.0,0.0,1.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,19858,0.899,Male,1.0,84,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,3,4,7246,0.92,Male,1.0,136,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,20481,0.624,Male,0.0,24,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,2958,0.92,Male,1.0,18,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,2,5645,0.624,Male,1.0,48,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,5,3507,0.91,Male,5.0,77,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,31004,0.92,Male,5.0,31,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,3,496,0.92,Male,2.0,74,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,19482,0.91,Male,5.0,24,1.0
0.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,2,15692,0.897,Female,1.0,8,0.0
1.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,2702,0.926,Male,1.0,34,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,1,1029,0.92,Female,1.0,90,0.0
0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,8918,0.698,Male,2.0,46,0.0
0.0,1.0,0.0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,2,1,26300,0.698,Male,2.0,112,0.0
0.0,0.0,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,24183,0.923,Male,1.0,61,1.0
0.0,0.0,1.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2,5,4658,0.866,Male,5.0,104,0.0
0.0,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2,5,8909,0.899,Female,5.0,178,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,5,22309,0.92,Male,4.0,40,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,3,2,19709,0.926,Male,5.0,21,0.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,23603,0.92,Male,1.0,78,1.0
0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,2,2,17935,0.682,Male,3.0,28,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,21336,0.92,Male,0.0,17,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,11253,0.92,Male,1.0,156,0.0
1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,2,33020,0.92,Male,5.0,24,0.0
0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,4,13237,0.682,Male,1.0,42,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,6227,0.92,Male,2.0,28,1.0
0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,9100,0.913,Male,1.0,108,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,3,14633,0.884,Male,1.0,37,0.0
1.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,2,2,5621,0.738,Male,3.0,56,0.0
0.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,5,32603,0.804,Male,1.0,39,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,16793,0.92,Male,1.0,10,0.0
0.0,0.0,1.0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,4721,0.903,Male,1.0,73,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,13283,0.92,Male,5.0,70,0.0
0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,19274,0.939,Male,2.0,112,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,16497,0.624,Male,2.0,80,1.0
1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,11073,0.855,Male,1.0,110,0.0
0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,25883,0.924,Male,1.0,48,1.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,20310,0.92,Male,1.0,99,0.0
0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,3,2,19157,0.92,Male,1.0,30,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,4,1802,0.92,Male,2.0,48,0.0
0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,32331,0.913,Male,1.0,170,0.0
0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,3,2,3451,0.924,Male,1.0,13,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,990,0.92,Male,0.0,60,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,1,26972,0.92,Male,1.0,34,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,22179,0.92,Male,2.0,262,1.0
0.0,0.0,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,4,25846,0.925,Male,5.0,67,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,3,29197,0.92,Male,4.0,32,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,13897,0.92,Male,1.0,17,1.0
0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,11688,0.878,Male,0.0,51,1.0
0.0,0.0,1.0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,3,2,2306,0.83,Male,3.0,27,0.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,2,2,1124,0.92,Male,5.0,56,1.0
1.0,0.0,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,2313,0.923,Male,5.0,14,0.0
1.0,1.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,30758,0.738,Male,1.0,73,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,3,1018,0.624,Male,1.0,76,1.0
1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,3,4,32985,0.92,Male,5.0,21,1.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,2,5,30782,0.92,Male,5.0,10,0.0
0.0,1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,13848,0.795,Male,1.0,10,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,14237,0.92,Male,1.0,78,1.0
0.0,0.0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,8114,0.84,Male,5.0,33,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,1,10261,0.92,Male,1.0,84,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,5866,0.91,Male,1.0,22,0.0
1.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,5,19852,0.924,Male,5.0,63,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,13546,0.91,Male,5.0,41,0.0
1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,19236,0.527,Male,1.0,192,1.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,6207,0.92,Male,1.0,36,0.0
0.0,0.0,1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,8389,0.925,Male,1.0,22,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,5,16887,0.92,Male,1.0,21,0.0
1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,16945,0.897,Male,1.0,9,0.0
0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,26979,0.92,Male,3.0,44,1.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,5,317,0.92,Male,1.0,105,0.0
0.0,0.0,0.0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,23563,0.743,Male,2.0,102,1.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,3,3,15948,0.92,Male,5.0,90,1.0
0.0,0.0,1.0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,3,5859,0.895,Male,1.0,192,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,4,5,23622,0.926,Male,4.0,25,1.0
0.0,0.0,1.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,4,21973,0.754,Male,4.0,74,0.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25864,0.624,Male,0.0,28,0.0
1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,10943,0.91,Male,1.0,90,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,3,1,17172,0.624,Male,1.0,65,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,3,1,13525,0.624,Male,1.0,10,1.0
1.0,0.0,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,19005,0.939,Male,0.0,28,0.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,2,2,8295,0.855,Male,2.0,114,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5,11612,0.884,Male,5.0,118,0.0
0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,3119,0.802,Female,1.0,19,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,1,10187,0.92,Male,1.0,72,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,32700,0.624,Male,1.0,66,1.0
1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,9820,0.924,Female,1.0,39,1.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,30490,0.624,Male,1.0,24,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,32039,0.92,Female,1.0,6,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3,1,27831,0.926,Male,1.0,242,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,16238,0.624,Male,0.0,43,1.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,29297,0.624,Male,1.0,58,1.0
1.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,24743,0.915,Male,0.0,84,0.0
1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,26953,0.884,Male,1.0,51,1.0
0.0,0.0,1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,32899,0.925,Male,1.0,270,1.0
0.0,0.0,1.0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2,4,23934,0.83,Male,1.0,28,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,2,16409,0.624,Male,1.0,35,1.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,4041,0.926,Male,5.0,25,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,5,25756,0.92,Male,5.0,101,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,1151,0.926,Male,1.0,15,0.0
0.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,3,32061,0.804,Male,1.0,78,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,4722,0.926,Male,0.0,106,0.0
0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,2,31479,0.924,Male,1.0,42,0.0
0.0,0.0,1.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,12201,0.698,Male,5.0,26,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,3,1,18742,0.624,Male,1.0,101,1.0
1.0,1.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,1,12893,0.897,Male,1.0,5,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,26960,0.92,Male,2.0,9,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,5,4176,0.92,Male,2.0,20,1.0
0.0,1.0,0.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,4,18925,0.754,Male,1.0,18,1.0
0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,2,2,7924,0.738,Male,1.0,25,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,3,3,24552,0.884,Male,5.0,16,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,2,28601,0.624,Male,1.0,60,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,6396,0.92,Male,1.0,51,0.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,6706,0.624,Male,0.0,154,1.0
0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,1269,0.913,Male,5.0,11,0.0
1.0,1.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,2,1,27982,0.897,Male,1.0,20,1.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,6169,0.624,Male,1.0,74,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,3,30459,0.92,Male,1.0,72,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,2,15752,0.92,Male,1.0,41,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2,5,5147,0.92,Male,2.0,20,1.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,4,10534,0.855,Male,1.0,316,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,5,3569,0.92,Male,4.0,60,0.0
0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,8605,0.775,Male,1.0,164,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3,2,15167,0.92,Female,1.0,16,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,2,2,8552,0.92,Male,1.0,31,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,4,7397,0.92,Male,5.0,101,0.0
1.0,1.0,0.0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,33157,0.516,Male,0.0,43,1.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,2,24653,0.92,Male,1.0,43,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,2,3585,0.92,Male,1.0,144,0.0
0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,4,1122,0.762,Male,2.0,27,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,17847,0.624,Male,1.0,28,0.0
0.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1,31126,0.691,Male,1.0,55,1.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,19457,0.624,Male,1.0,75,0.0
1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,1,9522,0.897,Male,1.0,145,1.0
0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,19339,0.624,Male,1.0,67,1.0
1.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,3998,0.949,Other,1.0,59,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,2,5,24658,0.92,Male,1.0,26,0.0
0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,28714,0.926,Male,1.0,2,0.0
0.0,0.0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,5,12698,0.645,Male,5.0,9,0.0
0.0,0.0,1.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,2,12390,0.624,Male,2.0,4,1.0
1.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,4,3,21866,0.913,Male,0.0,262,0.0
0.0,0.0,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,421,0.855,Male,5.0,48,0.0
0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,27110,0.802,Male,0.0,196,1.0
1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,12947,0.92,Male,1.0,96,1.0
0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,31373,0.843,Female,1.0,246,0.0
1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,5,26605,0.92,Male,5.0,45,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,2,20733,0.91,Male,5.0,47,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4,21995,0.91,Male,1.0,140,0.0
0.0,0.0,1.0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,2,13501,0.698,Other,5.0,11,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,15119,0.92,Male,5.0,11,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,30444,0.92,Male,5.0,16,0.0
0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2,2,20494,0.92,Male,5.0,57,1.0
0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,4,18126,0.802,Male,5.0,48,0.0
0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,5,7234,0.91,Male,1.0,89,0.0
0.0,0.0,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,5,15490,0.6659999999999999,Male,2.0,24,0.0
0.0,0.0,1.0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,31997,0.804,Male,1.0,41,0.0
0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,15191,0.92,Male,1.0,4,0.0
1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19727,0.91,Male,0.0,108,0.0
0.0,0.0,1.0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,5,4986,0.899,Male,1.0,6,0.0
0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,1,4759,0.624,Male,1.0,12,1.0
1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,19646,0.91,Female,0.0,6,0.0
1.0,0.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,33059,0.624,Male,1.0,56,1.0
